age,job,marital,education,default,balance,rentown,repairplan,contact,plannum,months,devices,poutcome,bresponse
55,self-employed,married,secondary,no,203,own,no,telephone,14,9,13,other,0
45,blue-collar,single,primary,yes,-183,rent,yes,cellular,15,395,1,unknown,0
47,blue-collar,married,primary,no,3451,rent,yes,cellular,21,125,1,unknown,0
58,technician,married,secondary,no,116,rent,no,unknown,16,580,1,unknown,0
36,services,married,secondary,no,1746,own,no,cellular,7,15,2,failure,0
55,technician,married,secondary,no,0,own,no,unknown,30,119,1,unknown,0
31,blue-collar,married,secondary,no,897,own,no,unknown,20,26,1,unknown,0
38,technician,married,secondary,no,821,own,yes,cellular,17,224,2,failure,0
42,blue-collar,married,secondary,no,130,own,no,unknown,29,285,1,unknown,0
32,management,divorced,tertiary,no,1,own,no,unknown,8,399,1,unknown,0
39,blue-collar,married,secondary,no,8,rent,no,cellular,30,88,1,unknown,0
41,technician,married,secondary,no,55,own,no,cellular,6,185,1,unknown,0
59,blue-collar,married,primary,no,699,rent,no,cellular,28,98,7,failure,0
42,unemployed,divorced,secondary,no,759,rent,no,cellular,28,97,4,failure,0
33,blue-collar,married,secondary,no,687,own,no,cellular,14,72,2,failure,0
53,retired,married,secondary,no,4968,rent,no,cellular,6,109,3,failure,0
43,blue-collar,married,primary,no,1211,own,no,unknown,6,208,1,unknown,0
39,self-employed,single,tertiary,no,426,rent,no,unknown,18,1029,1,unknown,1
27,entrepreneur,single,secondary,no,376,own,yes,cellular,5,273,1,unknown,0
39,management,married,tertiary,no,12,own,no,unknown,23,130,1,unknown,0
27,blue-collar,single,secondary,no,23,rent,no,cellular,26,590,1,unknown,0
33,admin.,married,secondary,no,353,own,no,cellular,19,107,1,unknown,0
29,services,divorced,secondary,no,330,own,no,unknown,12,88,1,unknown,0
33,management,divorced,tertiary,no,0,rent,no,cellular,13,305,1,unknown,0
41,entrepreneur,married,secondary,no,353,rent,no,cellular,19,90,1,unknown,0
38,technician,single,tertiary,no,2273,own,no,cellular,17,222,1,unknown,0
30,management,married,tertiary,no,0,own,no,cellular,9,127,1,unknown,0
58,unemployed,married,tertiary,no,744,rent,no,telephone,28,38,1,unknown,0
37,services,single,secondary,no,608,rent,no,cellular,14,380,1,unknown,0
36,admin.,divorced,secondary,no,356,own,no,cellular,7,244,2,failure,0
45,blue-collar,married,primary,no,1291,own,no,cellular,28,189,1,unknown,0
23,technician,single,secondary,no,-306,own,no,unknown,4,217,1,unknown,0
53,blue-collar,married,primary,no,306,rent,no,cellular,28,388,2,success,1
44,blue-collar,married,primary,no,-312,own,no,unknown,20,22,1,unknown,0
32,technician,single,secondary,no,493,rent,no,cellular,13,289,1,unknown,0
32,management,married,tertiary,no,71,own,no,cellular,21,221,1,unknown,0
38,admin.,married,tertiary,no,669,own,yes,cellular,31,129,1,unknown,0
47,blue-collar,married,primary,no,556,own,no,cellular,4,147,5,other,0
34,services,single,secondary,no,84,own,no,unknown,23,299,1,unknown,0
52,services,married,secondary,no,108,own,no,unknown,15,543,1,unknown,0
45,admin.,single,secondary,no,-11,own,no,cellular,5,247,1,unknown,0
50,blue-collar,married,primary,no,1164,own,no,unknown,8,166,1,unknown,0
52,blue-collar,divorced,primary,no,-191,own,no,unknown,15,755,1,unknown,1
37,blue-collar,married,secondary,no,132,rent,no,unknown,27,336,1,unknown,0
51,blue-collar,married,secondary,no,2237,own,no,unknown,29,619,1,unknown,0
32,management,married,tertiary,no,4761,own,no,cellular,5,159,3,failure,0
33,blue-collar,married,secondary,no,-346,own,yes,unknown,23,29,1,unknown,0
28,unemployed,married,secondary,no,655,own,no,unknown,4,606,1,unknown,0
66,management,married,tertiary,no,1048,own,no,cellular,23,971,1,unknown,0
31,services,single,secondary,no,0,own,no,unknown,28,231,1,unknown,0
35,blue-collar,married,primary,no,624,own,no,unknown,7,163,1,unknown,0
47,services,single,unknown,no,1784,rent,no,cellular,19,385,1,unknown,1
36,admin.,single,secondary,no,1281,rent,no,telephone,24,119,1,unknown,0
32,technician,single,tertiary,no,569,rent,yes,cellular,29,348,1,unknown,0
34,blue-collar,married,primary,no,1666,own,no,unknown,31,30,1,unknown,0
40,admin.,married,secondary,no,168,own,no,cellular,7,249,2,failure,0
33,self-employed,married,tertiary,no,263,rent,no,cellular,4,119,1,unknown,0
39,blue-collar,married,secondary,no,-405,own,no,cellular,8,177,1,unknown,0
38,self-employed,married,secondary,no,279,own,no,unknown,28,110,1,unknown,0
32,technician,single,secondary,no,0,rent,no,cellular,18,594,1,unknown,1
65,unknown,married,unknown,no,300,rent,no,cellular,12,105,1,unknown,0
34,unemployed,single,tertiary,no,415,rent,no,cellular,12,123,1,unknown,0
34,admin.,single,primary,no,0,own,yes,cellular,6,172,1,unknown,0
42,blue-collar,single,primary,no,1322,own,yes,cellular,8,178,1,unknown,0
31,services,married,secondary,no,1062,own,yes,cellular,6,230,1,unknown,0
47,technician,married,secondary,no,302,own,no,unknown,20,89,1,unknown,0
44,technician,divorced,secondary,no,809,own,no,unknown,15,118,1,unknown,0
38,housemaid,married,secondary,no,-278,own,no,cellular,28,143,1,unknown,0
28,management,single,tertiary,no,3238,own,no,unknown,19,7,1,unknown,0
46,admin.,single,secondary,no,751,own,no,unknown,13,104,1,unknown,0
51,blue-collar,divorced,primary,no,-28,rent,yes,unknown,2,220,1,unknown,0
42,management,divorced,tertiary,no,0,rent,no,unknown,20,85,1,unknown,0
37,technician,single,secondary,no,2442,rent,no,cellular,16,91,1,unknown,1
58,unemployed,married,tertiary,no,1798,own,no,cellular,5,19,1,unknown,0
43,admin.,married,secondary,no,132,rent,no,cellular,19,574,4,success,1
36,management,single,tertiary,no,260,own,no,cellular,7,49,1,unknown,0
34,blue-collar,married,secondary,no,7,own,yes,cellular,2,171,3,other,0
31,management,single,tertiary,no,3283,rent,no,cellular,2,258,2,failure,1
49,technician,married,unknown,no,323,own,no,cellular,18,41,1,unknown,0
54,management,married,tertiary,no,2960,own,no,cellular,20,83,1,unknown,0
29,unemployed,single,secondary,no,486,rent,no,telephone,30,95,1,unknown,0
51,retired,divorced,secondary,no,343,own,no,unknown,30,78,1,unknown,0
40,unemployed,divorced,secondary,no,507,own,no,cellular,2,134,8,failure,0
35,management,single,tertiary,no,5958,own,no,cellular,22,215,1,unknown,1
25,student,single,secondary,no,304,rent,no,cellular,26,226,1,unknown,1
32,blue-collar,single,secondary,no,118,own,no,cellular,17,1275,1,unknown,1
30,self-employed,married,secondary,no,123,rent,yes,unknown,17,66,6,other,0
38,management,married,tertiary,no,76,own,no,cellular,7,196,1,unknown,0
46,admin.,married,secondary,no,70,own,no,cellular,27,229,1,unknown,1
43,unemployed,married,primary,no,960,own,yes,unknown,15,241,1,unknown,0
32,technician,single,tertiary,no,2185,rent,no,cellular,20,354,1,unknown,0
29,blue-collar,single,secondary,no,309,own,no,cellular,11,471,1,unknown,0
56,blue-collar,married,secondary,no,2190,rent,yes,cellular,30,90,2,failure,0
57,technician,married,primary,no,0,rent,no,unknown,5,58,1,unknown,0
38,admin.,married,secondary,no,3732,own,no,unknown,21,379,1,unknown,0
51,technician,married,primary,no,1550,rent,no,unknown,20,12,1,unknown,0
35,admin.,single,tertiary,no,62,rent,yes,cellular,30,67,1,unknown,0
37,blue-collar,married,primary,no,704,rent,no,unknown,18,165,1,unknown,0
48,management,married,secondary,no,4415,own,no,cellular,8,1032,8,failure,1
30,blue-collar,single,secondary,yes,4,own,no,unknown,23,84,1,unknown,0
60,retired,married,secondary,no,262,rent,no,cellular,18,393,1,unknown,0
56,management,married,secondary,no,238,own,no,cellular,19,808,1,unknown,0
45,blue-collar,married,primary,no,97,own,no,unknown,7,923,1,unknown,0
38,technician,divorced,secondary,no,410,rent,no,cellular,11,63,1,unknown,0
20,student,single,secondary,no,1191,rent,no,cellular,12,274,1,unknown,0
59,retired,married,primary,no,-47,own,no,cellular,27,84,1,unknown,0
34,technician,married,tertiary,no,197,rent,no,cellular,20,78,1,unknown,1
36,blue-collar,married,unknown,no,6,rent,no,unknown,20,41,1,unknown,0
53,admin.,single,secondary,no,2398,own,no,cellular,2,317,3,failure,1
51,management,married,tertiary,no,630,own,no,cellular,5,138,1,unknown,0
58,retired,married,secondary,no,235,rent,no,cellular,27,88,1,unknown,0
48,management,married,primary,no,1910,own,no,unknown,29,413,1,unknown,0
56,management,married,tertiary,no,3172,own,no,cellular,5,139,1,unknown,0
51,blue-collar,married,primary,no,872,rent,no,cellular,8,82,1,unknown,0
35,blue-collar,married,secondary,no,407,own,no,cellular,20,12,1,unknown,0
40,admin.,single,secondary,no,100,own,no,cellular,11,221,2,success,1
59,housemaid,married,secondary,no,345,rent,no,unknown,9,38,1,unknown,0
44,management,divorced,tertiary,no,2058,rent,yes,cellular,21,661,1,unknown,0
49,housemaid,married,primary,no,889,rent,no,telephone,7,388,1,unknown,1
35,admin.,married,tertiary,no,0,own,no,cellular,28,151,1,unknown,0
41,management,married,tertiary,no,51,rent,no,cellular,25,140,1,unknown,0
55,retired,married,primary,no,150,rent,no,cellular,8,124,1,unknown,0
51,self-employed,married,secondary,yes,34,rent,yes,cellular,7,200,1,unknown,0
27,services,single,secondary,no,795,rent,no,cellular,6,101,1,unknown,0
57,blue-collar,married,primary,no,282,rent,yes,cellular,7,261,1,unknown,0
51,management,single,tertiary,no,2139,rent,no,cellular,17,176,1,unknown,0
38,management,married,tertiary,no,-469,own,no,unknown,16,209,1,unknown,0
49,admin.,married,secondary,no,197,own,no,cellular,13,223,3,failure,1
40,technician,single,tertiary,no,825,own,no,cellular,20,38,2,other,0
47,housemaid,single,tertiary,no,3232,rent,no,telephone,6,541,4,failure,0
48,management,divorced,secondary,no,1598,own,no,unknown,29,84,1,unknown,0
47,services,married,tertiary,no,871,rent,no,cellular,22,602,1,unknown,0
56,services,married,secondary,no,83,rent,no,cellular,27,26,1,unknown,0
29,management,single,tertiary,no,1445,rent,no,cellular,26,328,3,success,1
38,technician,married,secondary,no,226,own,no,unknown,30,762,1,unknown,1
32,management,married,tertiary,no,-55,own,no,cellular,26,107,1,unknown,0
42,admin.,single,secondary,no,243,own,no,unknown,14,46,1,unknown,0
30,blue-collar,married,primary,no,-336,rent,no,cellular,10,128,1,unknown,0
26,admin.,single,tertiary,no,3672,own,no,unknown,29,360,1,unknown,0
35,technician,married,secondary,no,0,own,no,cellular,9,524,6,success,1
35,technician,married,secondary,no,251,own,yes,unknown,1,128,1,unknown,0
35,self-employed,single,tertiary,no,44,rent,no,cellular,7,310,3,other,0
57,blue-collar,married,secondary,no,2887,rent,no,cellular,21,819,1,unknown,1
29,admin.,single,secondary,no,1992,rent,no,cellular,8,202,3,failure,0
32,blue-collar,single,secondary,no,2,rent,no,unknown,9,144,1,unknown,0
45,technician,married,secondary,no,1415,own,no,cellular,24,311,1,unknown,0
51,management,single,tertiary,no,297,own,no,cellular,15,415,2,failure,1
31,technician,single,secondary,no,1094,own,no,unknown,12,93,1,unknown,0
50,self-employed,married,unknown,no,-84,own,no,unknown,6,101,1,unknown,0
38,blue-collar,single,secondary,no,-1,own,no,unknown,7,72,1,unknown,0
37,management,married,tertiary,no,347,own,no,cellular,22,282,1,unknown,0
35,management,married,tertiary,no,1253,own,no,unknown,19,210,1,unknown,0
37,unemployed,married,unknown,no,4565,rent,no,cellular,4,369,1,unknown,0
28,management,single,tertiary,no,781,rent,no,cellular,9,125,1,unknown,0
38,management,married,tertiary,no,7124,rent,no,unknown,16,301,1,unknown,0
43,management,married,secondary,no,17555,rent,no,cellular,26,14,1,unknown,0
43,management,married,unknown,no,5172,own,no,unknown,29,57,1,unknown,0
56,management,married,tertiary,no,15520,rent,no,cellular,18,420,1,unknown,0
32,technician,single,tertiary,no,13711,own,no,cellular,14,638,4,success,0
58,management,divorced,tertiary,no,1533,rent,no,unknown,15,137,1,unknown,0
47,management,married,tertiary,no,286,rent,no,cellular,22,557,1,unknown,0
31,blue-collar,single,secondary,no,-219,own,no,unknown,30,66,1,unknown,0
38,management,married,tertiary,no,0,own,no,unknown,20,206,1,unknown,0
50,blue-collar,married,secondary,no,810,own,no,unknown,14,19,1,unknown,0
32,blue-collar,married,secondary,no,300,rent,no,cellular,6,166,1,unknown,0
37,services,single,secondary,no,1175,own,no,cellular,15,102,3,failure,0
39,management,married,tertiary,no,0,own,no,unknown,2,46,1,unknown,0
40,services,married,secondary,no,113,own,no,unknown,4,126,1,unknown,0
41,blue-collar,married,secondary,no,641,own,no,unknown,13,161,1,unknown,0
45,technician,married,secondary,no,1477,own,no,cellular,8,355,1,unknown,0
31,admin.,married,secondary,no,0,own,no,unknown,14,40,1,unknown,0
54,services,married,primary,no,8,own,no,cellular,14,143,1,unknown,0
39,admin.,divorced,secondary,no,399,own,yes,cellular,14,133,1,unknown,0
56,admin.,divorced,secondary,yes,-435,own,yes,unknown,9,185,1,unknown,0
35,admin.,single,secondary,no,2830,rent,no,unknown,20,22,1,unknown,0
34,management,married,secondary,no,15,rent,no,cellular,25,184,1,unknown,0
31,technician,single,secondary,no,125,rent,no,cellular,22,78,1,unknown,0
38,technician,married,tertiary,no,45,rent,no,cellular,22,125,1,unknown,0
41,technician,married,tertiary,no,13,rent,no,unknown,5,189,1,unknown,0
44,entrepreneur,married,tertiary,no,0,own,no,unknown,9,300,1,unknown,0
49,blue-collar,married,secondary,no,579,own,no,unknown,28,396,1,unknown,0
30,services,single,secondary,no,432,own,no,unknown,20,340,1,unknown,0
31,services,single,secondary,no,1987,own,no,telephone,20,55,1,unknown,0
34,management,married,secondary,no,857,own,no,cellular,22,238,1,unknown,0
70,retired,married,tertiary,no,15834,rent,no,cellular,5,172,2,failure,0
45,management,married,tertiary,no,3370,rent,no,unknown,12,36,1,unknown,0
31,management,married,tertiary,no,6290,rent,no,cellular,20,303,1,unknown,0
57,admin.,married,secondary,no,808,rent,no,cellular,14,417,1,unknown,0
40,services,married,unknown,no,4075,own,no,unknown,16,162,1,unknown,0
28,blue-collar,married,secondary,no,373,own,no,cellular,14,10,2,failure,0
44,admin.,single,secondary,no,-101,own,no,cellular,10,99,1,unknown,0
49,services,divorced,secondary,no,3250,rent,no,unknown,16,32,1,unknown,0
46,management,married,tertiary,no,1375,own,no,cellular,17,308,1,unknown,0
34,management,married,tertiary,no,180,rent,no,cellular,16,298,1,unknown,0
58,technician,married,secondary,no,175,rent,no,cellular,12,92,1,unknown,0
52,services,married,secondary,no,381,rent,yes,cellular,25,288,1,unknown,0
27,blue-collar,married,secondary,no,2171,own,no,cellular,16,130,2,other,0
48,technician,married,secondary,no,340,own,no,cellular,28,255,1,unknown,0
33,technician,divorced,secondary,yes,10,own,yes,cellular,18,167,1,unknown,0
46,admin.,married,secondary,no,4958,own,no,cellular,17,64,6,other,0
51,housemaid,married,unknown,no,21244,rent,yes,cellular,4,166,1,unknown,0
31,management,married,tertiary,no,156,rent,no,cellular,13,657,1,unknown,1
35,technician,divorced,secondary,no,473,own,yes,unknown,26,434,1,unknown,0
37,admin.,single,secondary,no,781,rent,no,cellular,20,75,1,unknown,0
60,entrepreneur,married,primary,no,0,rent,no,telephone,23,40,1,unknown,0
40,technician,married,secondary,no,1819,rent,no,cellular,5,398,1,unknown,0
50,management,married,tertiary,no,4374,own,no,cellular,21,163,4,failure,0
34,entrepreneur,married,secondary,no,456,own,yes,cellular,28,137,1,unknown,0
32,technician,married,secondary,no,253,own,no,unknown,4,257,1,unknown,0
36,services,single,secondary,no,774,own,no,cellular,3,231,2,failure,0
32,admin.,single,tertiary,no,-59,rent,yes,unknown,4,192,1,unknown,0
40,services,divorced,secondary,no,-81,rent,yes,cellular,23,186,1,unknown,0
37,blue-collar,married,primary,no,0,own,no,cellular,6,226,4,other,0
57,management,married,tertiary,no,0,own,no,cellular,21,67,1,unknown,0
46,management,married,tertiary,no,-3,rent,no,cellular,28,205,1,unknown,0
31,blue-collar,single,primary,no,2488,own,no,cellular,20,14,1,unknown,0
39,technician,divorced,tertiary,yes,3,rent,no,cellular,6,488,1,unknown,1
35,management,married,secondary,no,839,own,no,unknown,23,50,1,unknown,0
32,blue-collar,married,primary,no,103,rent,no,cellular,23,312,1,unknown,0
44,technician,divorced,secondary,no,316,own,no,cellular,21,163,1,unknown,0
41,technician,single,secondary,no,1680,own,no,unknown,2,76,1,unknown,0
59,retired,divorced,primary,no,7179,rent,no,cellular,5,150,1,unknown,0
39,services,married,secondary,no,247,own,no,cellular,17,244,1,unknown,0
54,management,married,tertiary,no,8295,rent,no,cellular,5,207,1,unknown,1
27,services,single,secondary,no,261,own,yes,cellular,18,113,1,unknown,0
51,self-employed,married,secondary,no,95,own,no,cellular,23,1309,1,unknown,1
33,technician,single,secondary,no,291,rent,no,cellular,25,72,1,unknown,0
38,blue-collar,married,primary,no,2240,own,no,cellular,19,551,2,failure,0
52,entrepreneur,married,tertiary,no,0,rent,no,unknown,19,163,1,unknown,0
54,management,divorced,tertiary,no,1295,own,no,cellular,21,179,1,unknown,0
33,blue-collar,married,primary,no,324,own,no,cellular,13,217,1,unknown,0
50,technician,married,secondary,no,669,own,no,unknown,2,88,1,unknown,0
39,blue-collar,single,secondary,no,4143,own,yes,unknown,2,21,1,unknown,0
34,management,single,tertiary,no,2646,rent,no,cellular,14,142,1,unknown,1
41,technician,single,secondary,no,618,rent,no,cellular,5,1056,1,unknown,0
